x, y, z
2020-04-04 10:59:32,13971,58
2020-04-04 10:59:37,13971,61
2020-04-04 10:59:38,13972,62
2020-04-04 10:59:39,13972,63
2020-04-04 10:59:40,13973,63
2020-04-04 10:59:43,13973,62
2020-04-04 10:59:44,13972,63
2020-04-04 10:59:54,13971,56
2020-04-04 10:59:56,13973,55
2020-04-04 10:59:57,13974,56
2020-04-04 10:59:58,13973,56
2020-04-04 11:00:00,13972,55
2020-04-04 11:00:03,13971,54
2020-04-04 11:00:05,13972,55
2020-04-04 11:00:08,13971,55
2020-04-04 11:00:09,13970,80
2020-04-04 11:00:10,13967,91
2020-04-04 11:00:11,13966,93
2020-04-04 11:00:12,13967,104
2020-04-04 11:00:13,13967,106
2020-04-04 11:00:14,13968,114
2020-04-04 11:00:15,13968,115
2020-04-04 11:00:17,13968,114
2020-04-04 11:00:19,13967,135
2020-04-04 11:00:21,13970,135
2020-04-04 11:00:22,13970,135
2020-04-04 11:00:23,13969,135
2020-04-04 11:00:24,13971,135
2020-04-04 11:00:31,13969,128
2020-04-04 11:00:35,13970,123
2020-04-04 11:00:37,13970,123
2020-04-04 11:00:40,13969,122
2020-04-04 11:00:46,13967,113
2020-04-04 11:01:03,13966,89
2020-04-04 11:01:12,13965,82
2020-04-04 11:01:13,13963,82
2020-04-04 11:01:14,13964,81
2020-04-04 11:01:17,13963,79
2020-04-04 11:01:19,13965,77
2020-04-04 11:01:25,13966,71
2020-04-04 11:01:30,13964,66
2020-04-04 11:01:47,13964,47
2020-04-04 11:01:48,13966,48
2020-04-04 11:01:50,13964,47
2020-04-04 11:01:51,13965,50
2020-04-04 11:01:54,13967,48
2020-04-04 11:01:56,13968,47
2020-04-04 11:01:58,13968,45
2020-04-04 11:02:04,13969,39
2020-04-04 11:02:06,13970,39
2020-04-04 11:02:09,13969,35
2020-04-04 11:02:11,13968,33
2020-04-04 11:02:17,13969,28
2020-04-04 11:02:24,13969,25
2020-04-04 11:02:25,13970,25
2020-04-04 11:02:28,13971,25
2020-04-04 11:02:32,13970,24
2020-04-04 11:02:36,13970,24
2020-04-04 11:02:41,13969,23
2020-04-04 11:02:44,13970,25
2020-04-04 11:02:49,13970,24
2020-04-04 11:02:57,13970,22
2020-04-04 11:03:00,13970,22
2020-04-04 11:03:04,13970,26
2020-04-04 11:03:07,13969,28
2020-04-04 11:03:09,13969,28
2020-04-04 11:03:20,13969,24
2020-04-04 11:03:43,13969,17
2020-04-04 11:03:53,13969,17
2020-04-04 11:03:54,13971,23
2020-04-04 11:03:57,13970,24
2020-04-04 11:04:06,13970,22
2020-04-04 11:04:12,13969,22
2020-04-04 11:04:13,13969,23
2020-04-04 11:04:14,13969,24
2020-04-04 11:04:22,13970,23
2020-04-04 11:04:23,13968,24
2020-04-04 11:04:37,13967,23
2020-04-04 11:04:38,13965,23
2020-04-04 11:04:44,13966,22
2020-04-04 11:04:46,13965,25
2020-04-04 11:04:53,13965,25
2020-04-04 11:04:57,13965,25
2020-04-04 11:04:59,13966,29
2020-04-04 11:05:01,13965,31
2020-04-04 11:05:03,13964,35
2020-04-04 11:05:06,13964,37
2020-04-04 11:05:08,13964,37
2020-04-04 11:05:09,13964,39
2020-04-04 11:05:14,13967,38
2020-04-04 11:05:19,13966,37
2020-04-04 11:05:20,13967,37
2020-04-04 11:05:21,13965,38
2020-04-04 11:05:22,13965,40
2020-04-04 11:05:23,13964,42
2020-04-04 11:05:26,13963,42
2020-04-04 11:05:28,13962,47
2020-04-04 11:05:29,13961,52
2020-04-04 11:05:30,13961,53
2020-04-04 11:05:31,13962,53
2020-04-04 11:05:33,13961,53
2020-04-04 11:05:34,13962,55
2020-04-04 11:05:41,13963,52
2020-04-04 11:05:45,13961,51
2020-04-04 11:05:47,13961,51
2020-04-04 11:05:51,13961,49
2020-04-04 11:05:55,13961,53
2020-04-04 11:05:56,13959,53
2020-04-04 11:05:57,13960,54
2020-04-04 11:06:00,13961,53
2020-04-04 11:06:03,13962,52
2020-04-04 11:06:06,13962,51
2020-04-04 11:06:08,13961,55
2020-04-04 11:06:10,13962,63
2020-04-04 11:06:11,13961,63
2020-04-04 11:06:19,13960,58
2020-04-04 11:06:21,13960,59
2020-04-04 11:06:23,13961,58
